id,name,info,lon,lat,image_path
32,Otto Freundlich,"Near the synagogue stands a sculpture by the artist, Jew and communist Otto Freundlich, who was born in 1878. He was murdered in 1943 in a Nazi concentration camp.",7.631720935950641,51.96056462810972,POI_pictures/id32.jpg
33,Graffiti Baeckerei Schrunz,Cosy with coffee and cake. The Schrunz bakery has had a wall design added to its seating area.,7.630898596350148,51.96177282931098,POI_pictures/id33.jpg
34,Graffiti Affenkaesten,A series of five electrical boxes that have been transformed into monkeys.,7.635548032943558,51.9618574286128,POI_pictures/id34.jpg
35,Graffiti Hafenwelle,The wave is located directly on the harbour promenade. The façade belongs to the Powersports fitness studio.,7.639720512568682,51.952058710442564,POI_pictures/id35.jpeg
36,Graffiti Kulti Kebab,The interior design at Kulti Kebab is based on the theme of Berlin and graffiti.,7.637845578279552,51.95847421330991,POI_pictures/id36.jpg
37,Graffiti Mexikanische Wrestler,Masked Mexican wrestlers battle with their eyes on this wall.,7.633280520879928,51.95334294214547,POI_pictures/id37.jpeg
38,Graffiti VW Bulli,"The illusion painting provides a glimpse into the garage, where an old VW Bulli is parked.",7.621881463861229,51.96563603459069,POI_pictures/id38.jpg
39,Graffiti Totenkopfaeffchen,Three cute little monkeys who live on the outskirts of Münster.,7.595429301685968,51.980198487579926,POI_pictures/id39.jpeg
40,Sanctuarium,"A sanctuary is a sacred, protected place, like a church or a temple. The Münster sanctuary consists of a circular brick wall with no entrance to its interior. Especially in summer, this is a wonderful place to spend time and chill out.",7.607465493125574,51.966195572529855,POI_pictures/id40.jpg
41,Diözesanbibliothek,"The new building of the diocesan library in the centre of Münster, designed by architect Max Dudler and opened in December 2005, is an approximately 70-metre-long box-shaped structure reminiscent of an oversized bookshelf.

The library is separated from",7.622084545988653,51.96505357901637,POI_pictures/id41.jpg
42,LWL-Museum,"The museum displays works of art from the early Middle Ages to the present day. It has a collection of more than 300,000 exhibits. The historical holdings include works of art from the region and neighboring areas. Visitors to the museum can also admire",7.623810744071781,51.960888933307075,POI_pictures/id42.jpg
43,Aegidiimarkt,"In the post-war period, this site was used as a parking lot for a long time. It was only after an architectural competition that a modern business, office, and residential center was built in 1976. A protective bunker was also built, which can shelter 3,",7.623787861578551,51.960557577970675,POI_pictures/id43.jpg
44,Muenster Arkaden,"The six connected buildings together make a group that creates a public connection between the busy Rothenburg and the pedestrian zone in Ludgeristraße by means of a big three- to four-story passageway. Here, you can shop in a wide variety of stores or",7.62671396040049,51.9608060947026,POI_pictures/id44.jpg
45,Stubengasse,"Stubengasse has been known in Münster since the Middle Ages. The name comes from the bathhouses that stood here in the Middle Ages and were still located here after 1610. Today, the square is a venue for street performers, a meeting place for demonstrat",7.629419815225078,51.96079904460153,POI_pictures/id45.jpg
46,Clemenskirche,Clemenskirche is a Baroque monastery and hospital church built between 1745 and 1753 for the Brothers of Mercy according to plans by Johann Conrad Schlaun. The monastery was dissolved in 1811.,7.631236113125303,51.96079199449935,POI_pictures/id46.jpg
47,Stadtbuecherei,"The city library building was constructed between 1991 and 1993. Particularly impressive is the alleyway that runs through the middle of the building, offering exciting insights. A sculpture at the end of the passageway reflects the openness of the archi",7.630483851160333,51.9629087378659,POI_pictures/id47.jpg
48,Stadttheater,"Theater Münster opened on February 4, 1956, as the first major new theater building in post-war Germany and is internationally regarded as an important example of modern architecture. Its roots date back to 1774, when Franz Freiherr von Fürstenberg had",7.628707597623258,51.96469758126215,POI_pictures/id48.jpeg
49,Zwinger,"The Zwinger in Münster was built in the early 16th century as a defensive tower and gun tower for the city's defense. In its approximately 500-year history, it has served many functions, including as a defensive tower, mill, powder magazine, prison, stu",7.631785292962855,51.96771818528516,POI_pictures/id49.jpeg
50,Schlosstheater,"The cinema “Schloßtheater” was built in 1953 and is a listed heritage building. It is home to Germany’s first film club. It was renovated in 1995 in the style of 1920s theaters. Today, the cinema focuses on European arthouse films and hosts special events and festivals.",7.613713843933521,51.97126193664765,POI_pictures/id50.jpeg
51,Heilig Kreuz Kirche,"Located in the heart of the Kreuzviertel is the “Kreuzkirche” built between 1899 and 1902. Interesting is the installation with the words “Ja, ich bin da” on the four sides of the tower which means “Yes, I am here”.",7.623378837012046,51.970160601865985,POI_pictures/id51.jpg
52,Raesfeldstraße (1),The Raesfeldstraße is one of the central streets in the Kreuzviertel. It got its name from prince-bishop Raesfeld who reigned from 1557 to 1566. The street is characterized by some listed heritage buildings from the late 19th and the early 20th century.,7.62361624287932,51.97111391882747,POI_pictures/id52.jpeg
53,Raesfeldstraße (80),The Raesfeldstraße is one of the central streets in the Kreuzviertel. It got its name from prince-bishop Raesfeld who reigned from 1557 to 1566. The street is characterized by some listed heritage buildings from the late 19th and the early 20th century. On the higher numbers you can find a mix of higher story buildings as well as one-family homes.,7.615521560898786,51.96960199451877,POI_pictures/id53.jpeg
54,Schulstraße,One of the streets in the “Kreuzviertel”. In spring time the cherry trees are blossoming in pink and creating a beautiful photo spot in combination with the architecture.,7.615492957782245,51.968259193796946,POI_pictures/id54.jpeg
55,Studtstraße,The Studtstraße is a street in the Kreuzviertel which was named after Dr. Conrad von Studt who was a honorary citizen from the city of Münster and was supreme president and minister of education of Westphalia in the late 19th century.,7.617237747891125,51.96862749878673,POI_pictures/id55.jpg
56,Lazarettstraße,"It was named in 1875 after the “Standortlazarett” (military hospital), which was already located at Neutor at that time. The street runs north around what was then the hospital complex. Today, the buildings belong to the German-Netherlands Corps.",7.616451162186303,51.96816579539976,POI_pictures/id56.jpg
57,Kleimannstraße,"The Kleimannstraße runs parallel to the promenade along a green meadow that often serves as a dog playground. The street was named in 1900 after city councilor Adolf Kleimann (*1825 - †1911), who, among other things, built the Kreuzschanze as part of",7.620738769355496,51.967469706874525,POI_pictures/id57.jpg
58,Roestbar,"The Roestbar in the Kreuzviertel is a popular café. In summer, you can sit outside, watch the hustle and bustle of the city, and enjoy a delicious coffee with a slice of cake.",7.622127450663464,51.96857022667845,POI_pictures/id58.jpg
59,Buddenturm,"The Buddenturm is the oldest surviving part of the former city fortifications. It was built in the 12th century and used as a defensive tower. In 1533, it served as a prison and from 1598 onwards it was used as a powder tower. The name Buddenturm comes f",7.623177185040446,51.966370041198786,POI_pictures/id59.jpg
60,Antiquariat Wilsberg,The „Antiquariat Solder“ is a normal antique store in Münster. But a few times a year there are camera people and they are filming new episode of the series in german TV.,7.621701264227039,51.963989102071075,POI_pictures/id60.jpeg
61,Rewe Kreuztor,"The 7:1 win of Germany vs. Brazil in the half final game of the world cup 2014 was beyond all beliefs. But even more unbelievable is guy in Münster who predicted this exact result, in front of this supermarket.",7.623024158366964,51.96798692811466,POI_pictures/id61.jpg
62,Ludgerikreisel,"In a local TV program was a short video about bicycle controls in the city of Münster, especially the forbidden riding of a bike on a zebra cross. Especially a guy who discussed his behaviour and even comes back with his laptop and some researches, to p",7.627323206782771,51.955735904469556,POI_pictures/id62.jpeg
63,Tatortszene (2),"For the 2019 episode “Väterchen Frost” (Fatherly Frost), the Tatort actors were allowed to film at the Christmas market at Lambertikirche.",7.628680685032407,51.962602207058524,POI_pictures/id63.jpeg
64,Tartortszene (3),A recurring scene in the „Tatort Münster“. When they are producing a new „Tatort“ this place is often closed for minutes or hours due to filming scenes.,7.628166712322541,51.9621894768175,POI_pictures/id64.jpeg
65,Bares fuer Rares,"In the popular german TV show „Bares für Rares“ there are dealers who are buying antiques from common german people. One of them, Daniel Meyer, has an antique store of his own in near the „Altstadt“ of Münster.",7.631829182374458,51.9648831371491,POI_pictures/id65.jpeg
66,Matcha-See,"In 2024, a pond near the promenade got popular for being green like a Matcha-drink. It was called „Matcha lake“ and even got listed as a rightful site of Münster for some time.",7.629277556566446,51.95684381714703,POI_pictures/id66.jpeg
67,Tretboot Schwan,"In the time around 2006 a black swan appears at the Aasee in Münster. The story got popular as the swan was always by the side of a pedal boat which was formed as a big white swan. The love story lasted for some years but then the black swan, Petra, dis",7.613798688117047,51.95763667730282,POI_pictures/id67.jpg
68,Tuckesburg,"The Tuckesburg is a residential building built in the 19th century. A building beautiful, interesting and eerie at the same time.",7.610869043670807,51.9613668144254,POI_pictures/id68.jpg
69,Picassoplatz,"At first glance, this place seems like a normal space between buildings in the city. But at second glance, the square is paved in red and grey which form the portrait of Pablo Picasso.",7.626004710988133,51.960097928330725,POI_pictures/id69.jpeg
70,Himmelsleiter,"The „Himmelsleiter“ was installed in 2022 until spring 2024, at again in fall 2024. It’s not a hidden gem at first glance because it’s really obvious and easy to spot. The special thing ist he ladder continues to shine inside if you take a closer",7.628705554679657,51.96289157568524,POI_pictures/id70.jpeg
71,Dominikanerkirche,The „Foucaultsche Pendel“ is an artwork by Gerhard Richter installed in 2018. It’s brings science and comtemporary art together and creates a special feeling inside the church.,7.630567047776442,51.962156785150825,POI_pictures/id71.jpg
72,Fluss Aa,"The Aa, the little river floating through Münster, is sometimes hidden. If you start at Münzstraße (near Café Extrablatt, Münzstraße/ Tibusstraße) you can walk until the Aegidiimarkt and enjoy the silence and green area in the middle of the city.",7.625953728211266,51.965100471984265,POI_pictures/id72.jpeg
73,Cafe 1648,"Although located in the city center of Münster, the Café 1648 is easy to miss because it’s on the 11th floor of the Stadthaus. The view over the city is unique and a real hidden gem.",7.629886862924112,51.96143041103206,POI_pictures/id73.jpeg
74,Tatortszene (1),"The promenade was first used as a filming location for the TV crime series Tatort in 2007, in the episode “Satisfaktion.” In it, the character Frank Thiel rides his bicycle along the promenade.",7.623250397555021,51.96677105468923,POI_pictures/id74.jpeg
75,Prinzipalmarkt,"Prinzipalmarkt is an old bourgeois market street that has existed since around the 12th century. It has been called Prinzipalmarkt since 1611. Most of the houses were destroyed during World War II and then rebuilt in their original style. Today, Prinzipa",7.628400680451517,51.96258532773004,POI_pictures/id75.jpeg
76,Theater Klo,"If you stand in the right place outside the theatre, you might notice that it looks like a toilet.",7.628362367901091,51.96466923483952,POI_pictures/id76.jpg
77,Theater alte Mauer,"The Romberger Hof was a classicist aristocratic palace. It was a prestigious building in the city and housed, among other things, a theater and a music academy. The ruins stand together with a large old tree that survived the bombing war in the courtyard",7.628951313382292,51.965148041453105,POI_pictures/id77.jpg
78,Graffiti Kreuzkirche,The main attraction is the Heilige Kreuz Kirche in the center of the Kreuzviertel district. Not far from it are electrical boxes depicting an illustration of this church.,7.622267522264353,51.97005046583977,POI_pictures/id78.jpg
79,Graffiti Eichhörnchen,"In the Kreuzviertel district, not far from the promenade, there is a small playground with a small bouldering wall guarded by a cute squirrel.",7.62197399932182,51.96816487951426,POI_pictures/id79.jpg
80,Platz des Westfaelischen Friedens,"The place was named „Platz des Westfälischen Friedens“ in 1998, 350 years after the end of the Thirty Years‘ War in 1648. It is located behind the historical town hall.",7.628631007932569,51.96148539705669,POI_pictures/id80.jpeg
81,Schlossplatz,"This place became a formal square in 1759 under the name “Neuplatz”. In 1927 it was renamed in “Hindenburgplatz” until 2012 where it was named “Schlossplatz”. Over the centuries, the place has mainly served as a large open space for parades and events. If there are no events, it is used as a parking space. ",7.61688251241016,51.96347760389643,POI_pictures/id81.jpeg
82,Kardinal von Galen,Clemens August Graf von Galen was a German Catholic Bishop of Münster and later Cardinal who became famous for his courageous opposition to Nazi policies. He survived the regime but died in 1946 due to an illness. He was beatified by Pope Benedict XVI..,7.626712066776943,51.963056967875694,POI_pictures/id82.jpeg
83,Truemmerlok,"The “Trümmerlok” is a reminder of the bomb damage caused during the Second World War, the clearing of rubble and the reconstruction of Münster. The small locomotive was built around 1910 by Orenstein & Koppel in Berlin and was used after the war to remove the masses of rubble.",7.617065743344782,51.96687996550026,POI_pictures/id83.jpeg
84,St. Ludgeri,"St Ludgeri is one of the oldest churches in Münster. It was built from 1173 in the Romanesque style and is dedicated to St Ludger. The striking tower combines Romanesque and Gothic architectural forms, while the choir windows date from the post-war period.",7.626501076228675,51.95803999340771,POI_pictures/id84.jpeg
85,St. Servatii,"The St. Servatii is an historic church dating back to 1230. Most parts were destroyed during World War II, and it was rebuilt in 1947. The church combines stylistic elements of late Romanesque and early Gothic architecture  ",7.632135704474701,51.96024564293118,POI_pictures/id85.jpeg
86,St. Petri,St Peter's Church was built between 1590 and 1597 as the church of the Jesuit College. Today it serves as the school church of a high school and is a popular venue for concerts due to its good acoustics.,7.621813824597066,51.96181255965284,POI_pictures/id86.jpeg
87,St. Martini,"St Martini's is one of the oldest churches in Münster and was built in the 1180s. It was originally a three-aisled basilica, of which only the lowest part of the tower remains today. It is located near the theatre on Martinistraße and is now the first youth church in the diocese of Münster.",7.629744636840759,51.96544899858644,POI_pictures/id87.jpeg
88,Bibelmuseum,The Bible Museum which is part of Universität Münster was founded in 1997. It illustrates the history of the Bible with over 1500 exhibits from its manuscript beginnings to the present day.,7.623612234441391,51.96121170483565,POI_pictures/id88.jpeg
89,Geomuseum,"An interesting and free museum which has expiditions for the history of the earth, its composition and also fossils. This museum contains interactive elements and a nice place to learn something about our earth.",7.623305687308838,51.96149774151652,POI_pictures/id89.jpeg
90,Archaeologisches Museum,This museum is located near the cathedral and inside the Fürstenberghaus. The first collection of archaeology goes back to 1883 but it was destroyed in the war. Since 1958 the museum was rebuilt and a new collection was collected. ,7.62386915013344,51.962003248420196,POI_pictures/id90.jpeg
91,Picassomuseum,This museum was opened in 2000 and houses lithographs and other holdings in various artistic techniques from different creative periods of Pablo Picasso. There are over 800 exhibits.,7.626258758019124,51.96021505962586,POI_pictures/id91.jpeg
92,Stadthausturm,"The Stadthausturm was built between 1902 and 1907 as tower for the city administration. Although nearly the whole street of Prinzipalmarkt was demolished in World War II, the tower stayed. In 2024 there is a bar called Prinzi-bar.",7.627762298716895,51.96113254970846,POI_pictures/id92.jpeg
93,St. Aegidii-Kirche,"The church St. Aegidii is located in the city center of Münster. The church was build in 1725. After the end of the Second World War, which the Church survived relatively unscathed, the ceiling painting was temporarily painted over, but was uncovered again in 1983.",7.624709965125588,51.95938840297018,POI_pictures/id93.jpeg
94,Geo 1,"The Geo1 is one of the university buildings and was built in 2013/2014 and is home to the departments of geography, landscape ecology and geoinformatics.",7.595804030273816,51.96918316950791,POI_pictures/id94.jpg
95,Kapuzinerkloster,"The Kapuzinerkloster was opened in 1862. It has been further extended and modernised in recent decades. A perimeter path leads through the monastery garden directly along the high outer wall. The landscaped area includes a statue of the Virgin Mary, which is placed in the centre of a path roundel, and a large cross with a corpus on a hill.",7.607333121954414,51.97106452696264,POI_pictures/id95.jpg
96,Buecherverbrennung,Memorial for the book burning from the Nazi regime which remembers this „cultural barbarism“.,7.62425452367149,51.96221462417184,POI_pictures/id96.jpeg
97,Dreizehner-Denkmal,"The memorial was erected in 1925 and commemorates the soldiers of the 13th Infantry Regiment who died in World War I and later also World War II. Its martial symbolism reflects a traditional, uncritical form of remembrance that glorifies military sacrifice rather than addressing the suffering caused by war.",7.616575187925297,51.95808291060064,POI_pictures/id97.jpeg
98,Hüfferstiftung,"The building is from the late 19th century. Today it is used as a foundation, founded by Wilhelm Hüffer who was a merchant and benefactor. His father, Johann Hermann Hüffer, was also prominent because he was the mayor of Münster from 1842 to 1848.",7.608419395767671,51.96105029735458,POI_pictures/id98.jpeg
99,Eingang alter Zoo,"This was the entrance of the Old zoo. The Old Zoo of Münster was founded in the late 19th century by the zoologist and priest Hermann Landois. It was located near the Aa River and became a popular destination for education and leisure, combining zoology, architecture, and public entertainment. After World War II, the zoo was gradually relocated, and the original site was later redeveloped. Today, the area is a park-like landscape that still preserves memories of its former use.",7.610517221272927,51.96142929082079,POI_pictures/id99.jpeg
100,Eulenhaus,"The Owl House is one of the very few remaining structures of Münster’s Old Zoo. It once served as a shelter for owls and other birds of prey and reflects the zoo’s early approach to animal exhibition. While most zoo buildings disappeared over time, the Owl House survived. Today, it stands as a reminder of the historical zoo.",7.612283259550691,51.960621341172256,POI_pictures/id100.jpeg
101,Observantenkirche,"The Observantenkirche was the monastery church of the Franciscan Observants until 1811. Today it is the Protestant University and Concert Church of the University of Münster. After being destroyed in the Second World War, it was simply rebuilt and is mainly used for church services and concerts.",7.622955009005233,51.965283504708445,POI_pictures/id101.jpeg
102,Bischoefliches Palais,"The Bischöfliche Palais is the residence of the Bishop of Münster and the seat of the General Vicariate. It was built in 1732, badly destroyed in the Second World War and then rebuilt in a simplified form. Today it is a central building of the diocese of Münster.",7.624360767440461,51.96299511694926,POI_pictures/id102.jpeg
103,Ueberwasserhof,"Since August 2021, the former Hotel Überwasserhof has offered students the opportunity to live in one of the 59 apartments. The residential units are spread over three floors with different sizes and price categories.",7.620695607377896,51.965225285693414,POI_pictures/id103.jpeg
104,Pinkus Müller,The Pinkus Müller is a brewery since 1866 in the historical “Kuhviertel” (cow district). It is the only remaining brewery and malt house in this city out of more than 150 former breweries. Beers from the brewery are sold worldwide. Why not try some beer from the vending machine outside the building?,7.621727055725108,51.96553161427636,POI_pictures/id104.jpeg
105,Kultur Kneipe,The building is from the early 20th century and it was planned to demolish in 1973. But it was occupied and saved from demolition. Additionally it was one of the first house occupation in postwar Germany. Today it is used as restaurant with occasional cultural events. ,7.618557111548775,51.96345165622995,POI_pictures/id105.jpeg
106,Davidwache,"The Davidwache is a bar named after the legendary police station in Hamburg. This bar is the beginning of the Jüdefelderstraße which is a popular party street in Münster, especially on Wednesdays and Fridays.",7.618109121005711,51.96654119639801,POI_pictures/id106.jpeg
107,Fuerstenbergdenkmal,"Franz von Fürstenberg was born in Arnsberg in 1729. He was a prominent politician during the second half of the 18th century. He introduced reforms to the school system, for example making education compulsory. ",7.623724062508157,51.96174398512322,POI_pictures/id107.jpeg
108,ULB,"This red lettering is installed at the glass façade of the library of the university. It is placed there since the 2009 renovations, and it was created by Babak Saed. His intention is to remind of the critic use of information. Interesting is also its placement on the corner so its not possible to see it easily. There is always a “break”. ",7.620845475008057,51.962544300125636,POI_pictures/id108.jpeg
109,3D Schloss,This relief map near the castle shows a map of the inner city of Münster inside the former city walls which are now the promenade.,7.61771120384334,51.963412557343595,POI_pictures/id109.jpg
110,Glasboot an der Hand,In between university buildings this art can be found. It is installed temporally and lasts only until 2026. This hand holds a broken boat made of glass and is a reminder for migration.,7.621698735844192,51.961861648630745,POI_pictures/id110.jpeg
111,Graffiti Lilie,This art is graffiti placed on a power box between a big street and a green area.,7.61929228054588,51.95862715883453,POI_pictures/id111.jpeg
112,Große Wiese,A nice green area between a high traffic street and the promenade. Part of a little river is also seen here. This green area is often used for parties in freshmen week.,7.618359794233314,51.958551437255906,POI_pictures/id112.jpeg
113,Goldene Bruecke,The “golden bridge” is a bridge located at the mouth of the Aa river into the Aasee.,7.616006212864964,51.957555706417125,POI_pictures/id113.jpeg
114,Abluftplastik,This sculpture is made by Friedrich Gläsel in 1971 and shows exhaust pipes. This art is located near the building of LBS Bausparkasse and if you take a closer look you can find more than one on the property!,7.613802288950494,51.96032361403384,POI_pictures/id114.jpeg
115,Herkules-Skulptur,This statue made of bronze is placed in the park between the building of LBS-Bausparkasse and Aasee. It is made by Bernhard Kleinhans in 1973. It shows Hercules and other mythological creatures. ,7.614231389063669,51.960044036884575,POI_pictures/id115.jpeg
116,LBS-Bausparkasse ,The LBS-Bausparkasse is a “building society” and is located in this interesting architectural building which looks outdated and futuristic at the same time. It was build in 1975. By the bronze looking windows it looks peaceful but if you take a closer look you can see people working there!,7.61307647611986,51.96021925535603,POI_pictures/id116.jpeg
117,Marienfigur,This statue shows a Madonna which exists since 1976 and was renovated 2013. Around the Madonna is a fountain and an iron fence.,7.625026042947158,51.9594458613306,POI_pictures/id116.jpeg
118,Large Vertebrae Bronze,This bronze art is between the building of the LBS-Bausparkasse and the Aasee and placed on a green area. The sculpture was created by Henry Moore around 1968.,7.615319312968865,51.958669060088724,POI_pictures/id118.jpeg
119,Reliefkarte vom Universitaetsgelaende,This relief map shows the layout of the university site. It’s possible to see and feel the different buildings and places plus some additional information.,7.62251612333188,51.96178575091562,POI_pictures/id119.jpeg
120,Blaues Haus,"This is a bar in the Kuhstraße, a popular street with several bars. It is easy recognizable by its blue color which causes the name: „blaues Haus“ in englisch: blue house. It was opened in 1970.",7.621447131657638,51.96619122777879,POI_pictures/id120.jpg
121,Torhaus,"Built in 1778 the two houses were partly used as sentry and also used as customs in history. Nowadays, one of the two little houses is used as a gallery and the other opened as a café in 2025.",7.615693206992112,51.967103579407734,POI_pictures/id121.jpeg
122,Kunst beim Buddenturm,"Two larger-than-life bronze figures and three white patinated aluminium figures are grouped around a basin in an exciting yet informal ensemble. This meadow is a wonderful place to relax and listen to the lapping of the water, especially in summer.",7.622251004246487,51.967184500003754,POI_pictures/id122.jpeg
123,Graffiti Zwinger,This graffiti shows the Zwinger which is an old building near the promenade.,7.629003984295032,51.967363786052644,POI_pictures/id123.jpeg
124,Lotharinger Kloster,"The Lotharinger Chorfrauenkirche is a baroque church in Münster, which was built around 1764 by Johann Conrad Schlaun. Today it is used as a branch of the registry office for weddings, and you can occasionally see bridal couples in front of the building.",7.632726687373859,51.965262741515296,POI_pictures/id124.jpeg
125,Adlerstatue,"The eagle memorial on Hörsterplatz was built in 1930 and honours the fallen soldiers of the Royal Prussian 4th Lorraine Field Artillery Regiment No. 70 in the First World War. The eagle standing on a destroyed cannon symbolises battle, loyalty and military tradition.",7.634510819083022,51.966181713149716,POI_pictures/id125.jpeg
